age,educational-num,marital-status,race,gender,hours-per-week,income
37,14,Married-civ-spouse,White,Male,40,>50K
51,10,Married-civ-spouse,White,Male,55,<=50K
28,10,Married-civ-spouse,White,Male,55,>50K
24,11,Never-married,White,Female,40,<=50K
21,10,Never-married,White,Female,30,<=50K
21,9,Never-married,White,Male,50,<=50K
20,10,Never-married,White,Female,40,<=50K
35,9,Divorced,White,Female,45,<=50K
30,10,Married-civ-spouse,White,Male,40,<=50K
44,9,Married-civ-spouse,White,Male,30,<=50K
45,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
42,6,Married-civ-spouse,White,Male,40,<=50K
36,9,Divorced,White,Female,40,<=50K
32,13,Divorced,White,Female,40,<=50K
33,9,Never-married,White,Male,40,<=50K
27,5,Married-civ-spouse,White,Male,32,<=50K
17,6,Never-married,White,Female,15,<=50K
45,9,Never-married,White,Female,40,<=50K
41,13,Married-civ-spouse,White,Male,40,<=50K
19,10,Never-married,White,Female,35,<=50K
45,11,Divorced,White,Female,8,<=50K
41,16,Married-civ-spouse,White,Male,70,>50K
34,9,Married-civ-spouse,White,Female,35,<=50K
33,13,Never-married,White,Male,60,>50K
17,6,Never-married,Other,Female,20,<=50K
51,13,Divorced,White,Female,60,<=50K
33,9,Divorced,White,Male,20,<=50K
23,10,Never-married,White,Female,18,<=50K
52,13,Married-spouse-absent,White,Male,30,>50K
36,10,Divorced,White,Female,32,<=50K
25,9,Never-married,Black,Female,40,<=50K
38,10,Married-civ-spouse,White,Female,20,<=50K
64,5,Separated,White,Male,45,<=50K
42,14,Married-civ-spouse,White,Male,40,>50K
29,9,Never-married,White,Male,40,<=50K
26,13,Never-married,White,Female,38,<=50K
38,9,Married-civ-spouse,White,Male,24,<=50K
24,6,Never-married,White,Male,30,<=50K
43,10,Married-civ-spouse,White,Male,40,>50K
38,6,Married-civ-spouse,White,Male,40,>50K
28,13,Married-civ-spouse,White,Male,45,>50K
18,10,Never-married,White,Female,25,<=50K
44,11,Married-civ-spouse,Black,Male,40,<=50K
81,9,Married-civ-spouse,White,Male,18,<=50K
55,9,Married-civ-spouse,White,Male,40,>50K
52,7,Widowed,Black,Female,40,<=50K
31,13,Married-civ-spouse,White,Male,40,>50K
35,9,Divorced,White,Female,40,<=50K
39,9,Never-married,Black,Female,36,<=50K
27,9,Never-married,White,Male,40,<=50K
23,10,Never-married,White,Male,15,<=50K
26,7,Separated,White,Male,50,<=50K
33,11,Never-married,White,Male,40,<=50K
39,10,Never-married,White,Female,40,<=50K
44,9,Divorced,White,Male,40,<=50K
38,9,Divorced,White,Female,40,<=50K
18,8,Never-married,White,Male,15,<=50K
54,9,Widowed,White,Female,15,<=50K
45,9,Never-married,Black,Female,40,<=50K
43,14,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
23,13,Never-married,White,Female,40,<=50K
37,10,Never-married,White,Male,40,<=50K
33,7,Married-civ-spouse,White,Male,50,<=50K
45,13,Married-civ-spouse,White,Male,50,>50K
32,13,Never-married,White,Male,55,<=50K
47,4,Married-civ-spouse,White,Male,40,<=50K
44,12,Married-civ-spouse,White,Male,40,>50K
22,9,Never-married,White,Male,40,<=50K
17,7,Never-married,White,Male,30,<=50K
64,16,Married-civ-spouse,White,Male,60,>50K
30,13,Married-civ-spouse,White,Male,45,>50K
51,13,Married-civ-spouse,White,Male,70,>50K
26,9,Never-married,White,Male,40,<=50K
31,10,Never-married,White,Female,40,<=50K
50,7,Married-civ-spouse,White,Male,40,<=50K
18,10,Never-married,White,Male,10,<=50K
63,9,Never-married,White,Female,40,<=50K
48,11,Married-civ-spouse,White,Male,43,>50K
37,13,Married-civ-spouse,White,Male,50,>50K
51,9,Married-civ-spouse,White,Male,28,<=50K
29,9,Never-married,White,Female,38,<=50K
69,14,Married-civ-spouse,White,Male,25,<=50K
56,9,Married-civ-spouse,White,Male,60,<=50K
26,13,Married-civ-spouse,White,Female,40,<=50K
39,14,Married-civ-spouse,White,Male,40,>50K
42,9,Separated,White,Female,22,<=50K
41,9,Married-civ-spouse,White,Male,40,>50K
45,9,Married-civ-spouse,White,Male,40,>50K
23,10,Never-married,White,Male,40,<=50K
29,13,Never-married,White,Male,50,>50K
34,10,Married-civ-spouse,White,Male,50,<=50K
31,13,Married-civ-spouse,White,Female,20,>50K
46,13,Married-civ-spouse,White,Female,40,>50K
46,9,Married-civ-spouse,White,Female,25,<=50K
33,3,Separated,White,Female,40,<=50K
46,11,Married-civ-spouse,White,Male,40,<=50K
26,9,Never-married,Black,Female,40,<=50K
49,13,Divorced,White,Female,50,<=50K
66,9,Widowed,Other,Female,35,<=50K
55,9,Married-civ-spouse,White,Female,40,>50K
35,9,Married-civ-spouse,White,Male,40,<=50K
27,10,Divorced,White,Female,40,<=50K
31,9,Never-married,White,Female,40,<=50K
47,10,Separated,White,Female,16,<=50K
48,9,Married-civ-spouse,White,Male,40,>50K
27,10,Never-married,White,Female,56,<=50K
38,9,Divorced,White,Female,40,<=50K
27,9,Married-civ-spouse,White,Female,40,<=50K
23,12,Never-married,White,Male,20,<=50K
17,8,Never-married,White,Male,15,<=50K
44,13,Married-civ-spouse,White,Male,40,>50K
26,9,Married-civ-spouse,White,Male,48,<=50K
37,9,Never-married,White,Female,40,<=50K
49,13,Married-civ-spouse,White,Male,55,>50K
42,9,Married-civ-spouse,White,Male,40,>50K
26,13,Never-married,White,Female,40,<=50K
73,11,Married-spouse-absent,White,Female,32,<=50K
44,10,Married-civ-spouse,White,Male,40,<=50K
47,14,Never-married,White,Female,40,<=50K
28,10,Divorced,White,Female,20,<=50K
49,10,Divorced,White,Male,40,<=50K
17,9,Never-married,White,Female,20,<=50K
42,10,Divorced,White,Male,40,<=50K
30,6,Married-civ-spouse,White,Male,40,<=50K
36,11,Married-civ-spouse,Asian-Pac-Islander,Male,37,<=50K
53,13,Never-married,White,Female,40,<=50K
23,9,Married-civ-spouse,Black,Male,40,<=50K
35,9,Divorced,White,Female,40,<=50K
32,7,Never-married,Amer-Indian-Eskimo,Male,60,>50K
39,13,Widowed,White,Female,50,>50K
40,14,Married-civ-spouse,White,Male,60,<=50K
28,10,Married-civ-spouse,White,Male,40,<=50K
32,9,Never-married,White,Male,40,<=50K
42,10,Never-married,White,Female,40,<=50K
35,13,Never-married,White,Female,43,<=50K
35,8,Never-married,Black,Female,40,<=50K
21,9,Never-married,White,Male,40,<=50K
71,4,Widowed,White,Male,40,>50K
31,9,Separated,White,Male,40,<=50K
25,10,Never-married,Black,Female,40,<=50K
35,9,Never-married,White,Female,40,<=50K
24,9,Never-married,White,Male,25,<=50K
69,10,Married-civ-spouse,White,Male,25,<=50K
35,14,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
35,13,Married-civ-spouse,White,Male,40,<=50K
42,13,Never-married,White,Male,50,>50K
51,11,Married-civ-spouse,White,Male,40,>50K
48,9,Divorced,White,Male,44,<=50K
49,11,Married-civ-spouse,White,Male,40,<=50K
53,12,Married-civ-spouse,White,Male,99,<=50K
43,10,Married-civ-spouse,White,Male,40,<=50K
53,13,Married-civ-spouse,White,Male,40,>50K
35,9,Never-married,White,Male,40,<=50K
36,9,Never-married,White,Female,40,<=50K
34,14,Never-married,White,Female,40,<=50K
48,10,Married-civ-spouse,White,Male,40,>50K
53,9,Divorced,White,Female,40,<=50K
37,10,Divorced,White,Male,40,<=50K
49,15,Divorced,White,Female,40,<=50K
30,10,Married-civ-spouse,White,Male,40,<=50K
41,9,Married-civ-spouse,White,Male,40,<=50K
25,10,Never-married,White,Female,40,<=50K
24,10,Married-civ-spouse,White,Male,65,<=50K
34,9,Never-married,White,Male,40,<=50K
29,9,Never-married,White,Female,42,<=50K
23,13,Never-married,Black,Female,45,<=50K
46,10,Separated,White,Male,42,<=50K
20,10,Never-married,White,Female,15,<=50K
63,8,Married-civ-spouse,White,Male,40,<=50K
40,14,Married-civ-spouse,White,Male,50,<=50K
33,12,Divorced,White,Male,50,<=50K
24,10,Never-married,Black,Female,40,<=50K
36,10,Never-married,White,Male,45,<=50K
25,9,Never-married,White,Male,40,<=50K
54,5,Married-civ-spouse,White,Male,40,<=50K
50,13,Divorced,White,Male,50,<=50K
58,13,Married-civ-spouse,White,Male,40,<=50K
17,7,Never-married,White,Male,20,<=50K
40,9,Married-civ-spouse,White,Male,50,>50K
27,13,Never-married,White,Male,40,<=50K
20,9,Separated,White,Female,26,<=50K
22,7,Married-civ-spouse,White,Male,35,<=50K
80,7,Married-civ-spouse,White,Male,25,<=50K
52,9,Divorced,White,Male,45,<=50K
40,13,Married-civ-spouse,White,Male,48,>50K
48,6,Separated,White,Female,48,<=50K
62,9,Married-civ-spouse,White,Male,25,<=50K
32,12,Married-civ-spouse,White,Male,42,>50K
21,10,Never-married,White,Female,28,<=50K
58,13,Married-civ-spouse,White,Male,40,>50K
37,14,Married-civ-spouse,White,Male,60,>50K
29,16,Married-civ-spouse,White,Male,35,>50K
25,9,Never-married,White,Male,40,<=50K
26,10,Never-married,White,Male,40,<=50K
50,10,Married-civ-spouse,White,Male,50,<=50K
30,13,Married-civ-spouse,White,Male,40,>50K
30,13,Married-civ-spouse,White,Male,80,<=50K
59,9,Widowed,White,Female,10,<=50K
36,9,Never-married,White,Male,40,<=50K
37,14,Married-civ-spouse,White,Male,50,>50K
42,13,Married-civ-spouse,White,Female,40,>50K
34,13,Married-civ-spouse,Black,Male,45,>50K
27,5,Married-civ-spouse,White,Male,40,<=50K
39,13,Married-civ-spouse,White,Male,50,>50K
41,11,Married-civ-spouse,Asian-Pac-Islander,Male,60,>50K
34,13,Married-civ-spouse,Asian-Pac-Islander,Male,70,>50K
41,10,Married-civ-spouse,White,Male,40,<=50K
50,10,Divorced,Black,Female,40,<=50K
18,9,Never-married,White,Female,28,<=50K
23,13,Never-married,White,Female,15,<=50K
26,9,Married-civ-spouse,White,Male,48,<=50K
38,10,Married-civ-spouse,White,Male,60,>50K
27,10,Married-civ-spouse,White,Male,88,<=50K
21,6,Never-married,Other,Male,40,<=50K
41,9,Married-civ-spouse,White,Male,40,<=50K
42,12,Divorced,Amer-Indian-Eskimo,Male,35,<=50K
25,6,Never-married,White,Male,40,<=50K
43,13,Married-civ-spouse,White,Male,40,>50K
23,10,Never-married,White,Male,15,<=50K
40,13,Married-civ-spouse,White,Male,40,>50K
23,10,Never-married,Black,Male,9,<=50K
18,7,Never-married,White,Female,20,<=50K
37,13,Never-married,White,Male,50,<=50K
58,5,Married-civ-spouse,Black,Male,40,<=50K
36,10,Never-married,White,Male,40,<=50K
36,12,Married-civ-spouse,White,Male,40,>50K
25,11,Married-civ-spouse,White,Female,40,>50K
62,13,Married-civ-spouse,White,Male,40,>50K
34,10,Married-civ-spouse,White,Male,40,<=50K
27,13,Never-married,White,Female,36,<=50K
23,9,Never-married,White,Male,35,<=50K
55,9,Divorced,White,Female,40,<=50K
42,9,Married-civ-spouse,White,Male,40,<=50K
22,9,Never-married,Black,Female,38,<=50K
44,12,Married-civ-spouse,White,Male,40,>50K
42,10,Married-civ-spouse,White,Male,40,<=50K
21,9,Never-married,White,Male,40,<=50K
25,12,Divorced,Black,Female,45,<=50K
31,2,Separated,White,Male,35,<=50K
42,10,Divorced,White,Male,38,<=50K
26,5,Married-civ-spouse,White,Male,20,<=50K
62,10,Married-civ-spouse,White,Male,98,>50K
28,13,Married-civ-spouse,White,Male,50,>50K
34,14,Married-civ-spouse,White,Male,40,<=50K
51,13,Married-civ-spouse,White,Male,40,<=50K
45,14,Married-civ-spouse,White,Female,45,>50K
44,10,Married-civ-spouse,White,Male,50,>50K
47,4,Married-civ-spouse,White,Male,10,<=50K
35,10,Married-spouse-absent,White,Male,40,<=50K
46,4,Married-civ-spouse,White,Male,40,<=50K
46,12,Never-married,White,Male,56,<=50K
46,13,Married-civ-spouse,White,Male,53,>50K
66,13,Married-civ-spouse,White,Male,8,>50K
34,9,Separated,White,Female,20,<=50K
26,12,Married-civ-spouse,White,Male,40,<=50K
29,9,Married-civ-spouse,White,Male,40,>50K
30,9,Never-married,Black,Male,40,<=50K
23,13,Never-married,White,Female,40,<=50K
46,5,Married-civ-spouse,White,Female,40,<=50K
44,6,Married-civ-spouse,White,Male,40,<=50K
54,14,Married-civ-spouse,White,Male,68,>50K
54,4,Married-civ-spouse,White,Male,60,<=50K
71,5,Widowed,White,Female,13,<=50K
51,8,Married-civ-spouse,White,Male,45,<=50K
32,9,Never-married,White,Male,40,<=50K
75,9,Married-AF-spouse,White,Female,14,<=50K
57,7,Married-spouse-absent,White,Male,40,<=50K
34,5,Never-married,White,Male,40,<=50K
40,13,Divorced,White,Male,40,>50K
21,9,Never-married,White,Female,40,<=50K
50,14,Married-civ-spouse,White,Male,40,>50K
32,11,Never-married,White,Male,44,<=50K
37,13,Married-civ-spouse,White,Female,50,>50K
19,4,Married-civ-spouse,White,Male,99,<=50K
64,9,Widowed,White,Female,30,<=50K
17,7,Never-married,Black,Male,20,<=50K
37,11,Married-civ-spouse,White,Male,40,<=50K
32,10,Never-married,White,Male,45,<=50K
20,10,Never-married,Black,Male,20,<=50K
39,16,Never-married,White,Male,40,>50K
18,8,Never-married,White,Male,40,<=50K
42,14,Married-civ-spouse,White,Male,50,>50K
43,10,Married-civ-spouse,White,Male,40,>50K
42,13,Married-civ-spouse,White,Male,55,>50K
53,13,Married-civ-spouse,White,Female,60,>50K
52,9,Married-civ-spouse,White,Male,40,<=50K
51,6,Never-married,White,Male,40,<=50K
77,10,Married-civ-spouse,White,Male,8,<=50K
25,10,Never-married,Black,Female,30,<=50K
38,10,Never-married,White,Male,40,<=50K
20,9,Never-married,White,Male,40,<=50K
23,9,Never-married,White,Male,30,<=50K
27,9,Never-married,White,Female,40,<=50K
19,7,Never-married,White,Female,40,<=50K
41,13,Married-civ-spouse,White,Male,40,>50K
47,10,Married-civ-spouse,Black,Male,40,<=50K
72,13,Separated,White,Female,7,<=50K
42,14,Never-married,White,Female,40,<=50K
36,13,Married-civ-spouse,White,Male,40,>50K
42,14,Married-civ-spouse,White,Male,60,>50K
24,13,Never-married,White,Female,40,<=50K
22,9,Never-married,White,Male,40,<=50K
29,2,Married-civ-spouse,White,Male,40,<=50K
42,15,Married-civ-spouse,White,Male,40,>50K
24,13,Never-married,White,Male,20,<=50K
41,10,Married-civ-spouse,White,Male,45,>50K
29,9,Never-married,Asian-Pac-Islander,Male,40,<=50K
36,9,Divorced,White,Male,40,<=50K
78,9,Widowed,White,Male,45,>50K
43,11,Married-civ-spouse,White,Female,32,>50K
34,10,Separated,White,Female,40,<=50K
20,10,Never-married,White,Female,40,<=50K
24,8,Married-civ-spouse,White,Male,40,<=50K
36,11,Married-civ-spouse,White,Male,40,<=50K
49,10,Married-civ-spouse,White,Male,44,<=50K
21,5,Never-married,White,Male,40,<=50K
51,12,Separated,Black,Female,40,<=50K
30,9,Married-civ-spouse,White,Male,40,<=50K
37,9,Never-married,White,Male,40,<=50K
30,11,Never-married,White,Female,40,<=50K
20,10,Never-married,Black,Male,10,<=50K
46,9,Married-civ-spouse,White,Male,40,<=50K
24,9,Never-married,White,Male,40,<=50K
32,13,Married-civ-spouse,White,Male,42,>50K
36,10,Divorced,White,Male,50,<=50K
30,7,Married-spouse-absent,White,Female,40,<=50K
60,10,Married-civ-spouse,White,Male,40,<=50K
56,10,Divorced,White,Female,40,<=50K
57,7,Married-civ-spouse,White,Male,40,<=50K
61,13,Married-civ-spouse,White,Female,40,<=50K
50,9,Married-civ-spouse,White,Male,40,>50K
56,9,Married-civ-spouse,White,Male,48,<=50K
61,10,Married-civ-spouse,White,Male,35,>50K
45,14,Divorced,White,Male,70,>50K
31,14,Married-civ-spouse,White,Male,40,>50K
60,9,Never-married,Black,Male,50,>50K
26,10,Married-civ-spouse,White,Male,40,<=50K
56,7,Married-civ-spouse,White,Female,40,<=50K
45,7,Widowed,White,Female,40,<=50K
28,12,Never-married,White,Male,65,>50K
45,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,<=50K
58,5,Married-civ-spouse,White,Male,40,<=50K
38,11,Never-married,White,Female,40,<=50K
23,13,Never-married,White,Female,40,<=50K
49,9,Married-civ-spouse,White,Male,40,>50K
19,10,Never-married,White,Female,25,<=50K
22,9,Never-married,White,Male,40,<=50K
23,9,Married-civ-spouse,White,Male,50,<=50K
23,9,Married-civ-spouse,White,Female,40,<=50K
40,9,Married-civ-spouse,White,Male,25,<=50K
55,13,Never-married,White,Female,40,<=50K
34,11,Never-married,White,Female,40,<=50K
21,9,Married-civ-spouse,Black,Male,40,<=50K
28,9,Never-married,White,Female,40,<=50K
43,13,Married-spouse-absent,Asian-Pac-Islander,Male,40,<=50K
17,5,Never-married,White,Male,20,<=50K
51,6,Widowed,White,Female,40,<=50K
37,9,Married-civ-spouse,White,Male,40,>50K
54,13,Married-civ-spouse,White,Male,50,>50K
24,13,Never-married,White,Male,30,<=50K
35,9,Married-civ-spouse,White,Male,40,>50K
48,9,Never-married,Black,Female,40,<=50K
23,11,Never-married,White,Male,40,<=50K
24,9,Never-married,White,Female,45,<=50K
24,11,Never-married,White,Female,20,<=50K
50,4,Married-civ-spouse,White,Male,40,<=50K
34,9,Married-civ-spouse,White,Male,40,>50K
45,9,Divorced,White,Female,40,<=50K
36,7,Never-married,White,Male,40,<=50K
33,13,Married-civ-spouse,White,Male,45,>50K
21,9,Never-married,White,Female,20,<=50K
32,9,Married-civ-spouse,White,Male,40,<=50K
22,3,Never-married,White,Male,40,<=50K
53,9,Married-civ-spouse,White,Male,40,>50K
36,9,Married-civ-spouse,White,Male,40,<=50K
22,13,Never-married,White,Male,40,<=50K
47,9,Married-civ-spouse,Black,Female,40,<=50K
25,10,Never-married,Amer-Indian-Eskimo,Female,20,<=50K
30,9,Divorced,White,Female,20,<=50K
49,9,Widowed,Black,Female,40,<=50K
23,10,Never-married,White,Male,40,<=50K
40,6,Separated,White,Male,35,<=50K
45,12,Divorced,White,Male,40,<=50K
61,13,Married-civ-spouse,White,Male,42,<=50K
35,9,Divorced,White,Female,55,<=50K
20,10,Never-married,White,Female,25,<=50K
27,6,Never-married,White,Male,60,<=50K
23,9,Never-married,White,Female,40,<=50K
25,13,Married-civ-spouse,White,Male,40,<=50K
65,10,Widowed,White,Female,35,<=50K
25,9,Never-married,Black,Female,40,<=50K
49,13,Married-civ-spouse,Asian-Pac-Islander,Male,50,>50K
45,13,Divorced,White,Female,40,<=50K
46,14,Divorced,White,Female,45,<=50K
67,9,Widowed,White,Female,32,<=50K
40,9,Widowed,White,Female,40,<=50K
51,10,Married-civ-spouse,White,Male,60,>50K
44,13,Married-civ-spouse,White,Male,50,>50K
35,9,Married-civ-spouse,White,Male,60,<=50K
28,10,Never-married,White,Male,40,<=50K
44,9,Divorced,White,Female,48,<=50K
37,10,Married-civ-spouse,White,Male,50,>50K
54,10,Married-civ-spouse,White,Male,45,>50K
33,15,Married-civ-spouse,White,Female,40,>50K
46,9,Divorced,White,Female,40,<=50K
45,14,Married-civ-spouse,White,Male,40,<=50K
27,12,Never-married,White,Male,40,<=50K
49,14,Married-civ-spouse,White,Male,50,>50K
51,9,Divorced,White,Male,45,<=50K
27,9,Married-civ-spouse,White,Male,40,<=50K
36,9,Married-civ-spouse,White,Male,40,<=50K
59,13,Married-civ-spouse,White,Male,40,>50K
24,10,Never-married,White,Female,15,<=50K
66,11,Widowed,White,Female,40,<=50K
31,9,Never-married,White,Female,38,<=50K
35,16,Never-married,Amer-Indian-Eskimo,Female,60,>50K
34,13,Married-civ-spouse,Asian-Pac-Islander,Female,50,>50K
50,10,Married-civ-spouse,Black,Male,70,>50K
43,9,Married-civ-spouse,White,Male,50,<=50K
21,5,Never-married,White,Male,30,<=50K
33,5,Never-married,White,Male,45,<=50K
48,10,Divorced,White,Female,38,<=50K
22,9,Never-married,White,Female,36,<=50K
29,14,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
42,11,Married-civ-spouse,White,Male,40,<=50K
28,9,Married-civ-spouse,White,Male,50,<=50K
36,9,Never-married,White,Female,38,<=50K
66,9,Widowed,White,Female,25,<=50K
44,13,Married-civ-spouse,White,Female,20,<=50K
45,10,Divorced,Black,Female,40,<=50K
49,9,Divorced,Black,Female,40,<=50K
36,13,Divorced,White,Female,45,<=50K
48,7,Married-civ-spouse,White,Male,60,<=50K
19,9,Never-married,White,Male,40,<=50K
36,13,Married-civ-spouse,White,Male,40,>50K
41,14,Married-civ-spouse,White,Male,45,>50K
32,10,Married-civ-spouse,White,Male,50,<=50K
49,9,Married-civ-spouse,White,Male,40,>50K
51,9,Married-civ-spouse,White,Female,40,<=50K
20,10,Divorced,White,Female,29,<=50K
39,13,Never-married,White,Female,40,<=50K
38,9,Married-civ-spouse,White,Male,40,>50K
19,10,Never-married,White,Female,25,<=50K
29,13,Never-married,White,Male,40,<=50K
52,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
22,11,Never-married,White,Male,44,<=50K
44,10,Married-civ-spouse,White,Male,80,<=50K
43,9,Divorced,White,Male,40,<=50K
41,10,Married-civ-spouse,White,Male,40,<=50K
63,9,Married-civ-spouse,White,Male,40,<=50K
40,11,Separated,Black,Male,44,<=50K
40,13,Never-married,White,Male,30,<=50K
18,7,Never-married,White,Female,15,<=50K
57,15,Married-civ-spouse,Asian-Pac-Islander,Male,50,>50K
54,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
44,13,Divorced,White,Female,40,<=50K
20,10,Never-married,White,Male,30,<=50K
40,10,Married-civ-spouse,White,Female,40,<=50K
29,10,Never-married,White,Male,40,<=50K
22,13,Never-married,White,Male,40,<=50K
44,14,Married-civ-spouse,White,Male,40,>50K
45,10,Divorced,White,Male,45,<=50K
52,13,Married-civ-spouse,White,Male,40,>50K
57,9,Separated,White,Male,40,<=50K
51,9,Divorced,White,Male,40,<=50K
23,13,Never-married,Black,Male,10,<=50K
22,11,Married-civ-spouse,White,Male,44,<=50K
37,10,Divorced,White,Female,40,>50K
58,9,Divorced,Black,Female,40,<=50K
61,6,Widowed,White,Male,20,<=50K
30,14,Never-married,White,Female,45,<=50K
23,10,Never-married,White,Female,40,<=50K
30,6,Divorced,Amer-Indian-Eskimo,Male,40,<=50K
18,9,Never-married,White,Male,25,<=50K
34,10,Married-civ-spouse,White,Female,12,<=50K
23,9,Never-married,Black,Male,40,<=50K
23,10,Never-married,White,Female,10,<=50K
57,13,Married-civ-spouse,White,Male,55,>50K
58,9,Married-civ-spouse,White,Male,45,>50K
59,9,Married-civ-spouse,White,Male,40,>50K
27,13,Married-spouse-absent,White,Male,40,<=50K
50,13,Married-civ-spouse,White,Male,45,>50K
44,14,Divorced,White,Female,16,<=50K
25,13,Never-married,White,Female,40,<=50K
33,9,Divorced,White,Female,30,<=50K
22,10,Never-married,White,Male,35,<=50K
21,10,Never-married,White,Male,30,<=50K
44,7,Married-civ-spouse,White,Female,36,>50K
50,10,Married-civ-spouse,Asian-Pac-Islander,Male,50,>50K
44,9,Married-civ-spouse,White,Male,45,<=50K
53,9,Married-civ-spouse,White,Male,40,>50K
41,13,Married-civ-spouse,White,Male,50,>50K
54,10,Widowed,White,Female,40,<=50K
60,4,Married-civ-spouse,White,Male,40,<=50K
58,14,Divorced,White,Male,20,<=50K
27,10,Married-civ-spouse,White,Male,40,<=50K
43,9,Never-married,White,Female,60,<=50K
33,12,Married-civ-spouse,White,Male,40,<=50K
24,10,Married-civ-spouse,White,Male,65,<=50K
41,9,Never-married,White,Male,40,<=50K
21,9,Never-married,White,Male,40,<=50K
39,10,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
27,13,Never-married,White,Female,40,<=50K
50,9,Married-civ-spouse,White,Male,40,<=50K
20,9,Never-married,White,Male,40,<=50K
46,13,Married-civ-spouse,White,Male,40,>50K
49,7,Married-civ-spouse,White,Male,40,<=50K
35,13,Married-civ-spouse,White,Female,35,>50K
56,10,Married-civ-spouse,White,Male,45,>50K
41,14,Divorced,White,Male,40,<=50K
41,10,Divorced,White,Male,50,<=50K
42,9,Married-civ-spouse,White,Male,40,<=50K
58,4,Married-civ-spouse,White,Male,40,<=50K
43,10,Married-civ-spouse,White,Male,40,<=50K
25,9,Divorced,White,Female,40,<=50K
57,9,Divorced,White,Female,42,<=50K
49,4,Widowed,White,Female,40,<=50K
23,10,Married-civ-spouse,White,Male,40,<=50K
59,9,Married-civ-spouse,White,Male,40,<=50K
50,10,Married-civ-spouse,White,Male,70,>50K
33,13,Never-married,White,Female,45,<=50K
52,14,Married-civ-spouse,White,Male,45,<=50K
37,9,Married-civ-spouse,White,Male,40,>50K
30,9,Divorced,White,Female,40,<=50K
39,9,Divorced,White,Male,60,<=50K
54,10,Divorced,White,Male,42,<=50K
52,9,Married-civ-spouse,White,Male,45,>50K
22,9,Never-married,White,Male,56,<=50K
19,10,Never-married,White,Male,25,<=50K
65,9,Married-civ-spouse,White,Male,10,>50K
32,13,Never-married,White,Male,40,<=50K
25,4,Never-married,White,Male,40,<=50K
34,10,Never-married,White,Male,40,<=50K
47,11,Never-married,White,Female,55,<=50K
24,9,Never-married,White,Male,98,<=50K
63,16,Divorced,White,Female,60,>50K
48,3,Never-married,White,Female,35,<=50K
26,9,Never-married,White,Female,50,<=50K
28,10,Separated,White,Male,40,<=50K
23,9,Never-married,Black,Male,12,<=50K
57,15,Married-civ-spouse,Asian-Pac-Islander,Male,50,>50K
64,13,Divorced,White,Male,40,<=50K
28,13,Never-married,White,Male,50,>50K
28,4,Married-civ-spouse,White,Male,40,<=50K
34,10,Married-civ-spouse,White,Male,40,<=50K
38,7,Married-civ-spouse,White,Male,45,>50K
44,12,Married-civ-spouse,White,Male,60,>50K
34,11,Never-married,White,Female,20,<=50K
18,9,Married-civ-spouse,White,Male,25,<=50K
36,8,Married-civ-spouse,Other,Male,40,<=50K
73,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
24,9,Never-married,White,Male,40,<=50K
29,13,Married-civ-spouse,Black,Male,40,>50K
33,10,Married-civ-spouse,White,Male,40,<=50K
57,9,Separated,Black,Female,35,<=50K
41,11,Never-married,White,Female,40,<=50K
55,6,Widowed,Black,Female,35,<=50K
21,6,Married-civ-spouse,White,Male,40,<=50K
36,14,Married-civ-spouse,White,Male,45,>50K
26,10,Never-married,Other,Male,50,<=50K
32,13,Married-civ-spouse,White,Female,20,>50K
40,10,Divorced,White,Female,40,<=50K
32,9,Married-civ-spouse,White,Male,40,<=50K
21,10,Never-married,White,Female,40,<=50K
59,10,Married-civ-spouse,White,Male,40,<=50K
29,9,Never-married,Black,Female,40,<=50K
29,10,Divorced,White,Male,48,<=50K
59,14,Married-civ-spouse,White,Male,80,>50K
58,9,Married-civ-spouse,White,Male,40,>50K
47,9,Married-civ-spouse,White,Male,45,<=50K
44,9,Divorced,White,Female,45,<=50K
31,9,Never-married,White,Male,40,<=50K
42,9,Married-civ-spouse,White,Male,35,<=50K
19,9,Never-married,White,Male,25,<=50K
66,9,Married-civ-spouse,White,Male,50,<=50K
41,9,Married-civ-spouse,White,Male,45,<=50K
22,10,Never-married,White,Female,30,<=50K
31,9,Never-married,White,Female,30,<=50K
30,13,Never-married,White,Male,40,<=50K
36,9,Separated,White,Female,16,<=50K
75,16,Never-married,White,Male,40,<=50K
41,12,Divorced,Asian-Pac-Islander,Female,36,<=50K
19,10,Never-married,White,Male,20,<=50K
60,9,Married-civ-spouse,White,Male,40,<=50K
24,7,Never-married,White,Male,40,<=50K
25,7,Married-civ-spouse,White,Male,40,<=50K
52,10,Never-married,White,Female,50,<=50K
30,13,Never-married,White,Female,45,<=50K
37,9,Married-civ-spouse,White,Male,40,>50K
55,16,Divorced,White,Female,30,<=50K
20,10,Never-married,Black,Female,24,<=50K
32,4,Never-married,White,Female,15,<=50K
